method,graph,trial,penalty,fdp,tdp,d_cpdag,union_target_error,fit_seconds,metric_seconds,mip_gap,status,error,target_penalty,dcdi_hidden_dim,dcdi_mu_init,dcdi_max_iterations
mip_profiled,2,4,0.32,0.0,0.4705882352941176,9,8,2.133521462790668,0.001234149094671,0.0,ok,,,,,
mip_profiled,2,4,0.64,0.0,0.2352941176470588,13,13,2.1344155468977988,0.0011515589430928,0.0,ok,,,,,
gnies,2,4,3.0,0.6538461538461539,0.5294117647058824,26,14,34.172752008307725,0.0017012669704854,,ok,,,,,
gnies,2,4,5.0,0.3888888888888889,0.9411764705882352,9,19,12.413041729014369,0.0020613423548638,,ok,,,,,
gnies,2,4,7.0,0.3888888888888889,0.9411764705882352,9,19,11.474532484076915,0.0020573628135025,,ok,,,,,
gnies,2,4,10.0,0.3529411764705882,1.0,7,19,11.040403897874056,0.0027840081602334,,ok,,,,,
gnies,2,4,15.0,0.3529411764705882,1.0,7,19,9.933512484189125,0.0029389881528913,,ok,,,,,
gnies,2,4,20.0,0.3529411764705882,1.0,7,19,9.410351363942029,0.0027700611390173,,ok,,,,,
gnies,2,4,30.0,0.3529411764705882,1.0,7,19,8.844778588041663,0.0027669151313602,,ok,,,,,
gnies,2,4,50.0,0.4166666666666667,0.7058823529411764,12,19,7.368506388738751,0.0024925051257014,,ok,,,,,
gnies,2,4,75.0,0.6666666666666666,0.5294117647058824,15,19,5.093057123944163,0.0027361819520592,,ok,,,,,
gnies,2,4,100.0,0.6666666666666666,0.5294117647058824,15,19,5.078851206693798,0.0029485677368938,,ok,,,,,
gnies,2,4,200.0,0.8,0.2941176470588235,17,19,3.347695513162762,0.0016119899228215,,ok,,,,,
mip_profiled,3,4,0.001,0.5555555555555556,0.8857142857142857,44,5,146.7825332051143,0.0045913346111774,5.340974691113009e-05,ok,,,,,
mip_profiled,3,4,0.0025,0.5151515151515151,0.8857142857142857,38,5,77.06274382816628,0.0045008799061179,2.9183547102460617e-05,ok,,,,,
mip_profiled,3,4,0.005,0.3636363636363636,0.9714285714285714,21,5,71.81749080820009,0.0045900125987827,5.450305753688251e-05,ok,,,,,
mip_profiled,3,4,0.01,0.125,0.9714285714285714,6,5,40.00409403536469,0.0043256399221718,0.0,ok,,,,,
mip_profiled,3,4,0.02,0.0,0.9714285714285714,1,3,34.72271663881838,0.0041841431520879,0.0,ok,,,,,
mip_profiled,3,4,0.04,0.0285714285714285,0.9714285714285714,2,4,25.046872400213033,0.0042735920287668,0.0,ok,,,,,
mip_profiled,3,4,0.08,0.0294117647058823,0.9428571428571428,3,4,20.53452918212861,0.0042514586821198,0.0,ok,,,,,
mip_profiled,3,4,0.1,0.0588235294117647,0.9428571428571428,4,7,20.48639186611399,0.0043544783256947,8.222022176895469e-05,ok,,,,,
mip_profiled,3,4,0.16,0.0625,0.8857142857142857,6,7,20.26075955992565,0.0042240479961037,9.119394112671168e-05,ok,,,,,
mip_profiled,3,4,0.32,0.2222222222222222,0.4285714285714286,24,14,20.09974905382842,0.0038849171251058,0.0,ok,,,,,
mip_profiled,3,4,0.64,0.3333333333333333,0.0571428571428571,35,28,20.043585546780378,0.0033604721538722,0.0,ok,,,,,
gnies,3,4,10.0,0.4473684210526316,0.8,28,39,311.08485186332837,0.1828129687346518,,ok,,,,,
gnies,3,4,20.0,0.3235294117647059,0.9142857142857144,16,40,212.84382261428985,0.0795264830812811,,ok,,,,,
gnies,3,4,30.0,0.3333333333333333,0.8857142857142857,17,40,208.23358623310924,0.0767037998884916,,ok,,,,,
gnies,3,4,40.0,0.3125,0.8857142857142857,16,40,204.0861641052179,0.0738816633820533,,ok,,,,,
gnies,3,4,60.0,0.2903225806451613,0.8571428571428572,16,40,179.5581938959658,0.0344413379207253,,ok,,,,,
gnies,3,4,80.0,0.3703703703703703,0.7428571428571429,21,40,149.6241049435921,0.0678708152845501,,ok,,,,,
gnies,3,4,120.0,0.5,0.4857142857142857,26,40,115.64821511507034,0.0303917820565402,,ok,,,,,
gnies,3,4,160.0,0.6923076923076923,0.3428571428571428,32,40,91.17085463600232,0.0212771142832934,,ok,,,,,
gnies,3,4,240.0,0.7142857142857143,0.1714285714285713,36,40,52.05734797427431,0.0042316438630223,,ok,,,,,
gnies,3,4,320.0,1.0,0.0285714285714285,36,40,25.40138293337077,0.0034070359542965,,ok,,,,,
mip_profiled,1,5,0.001,0.6,0.5714285714285714,9,1,0.405172545928508,0.0009075570851564,0.0,ok,,,,,
mip_profiled,1,5,0.0025,0.5555555555555556,0.5714285714285714,8,1,0.330861016176641,0.000823127105832,0.0,ok,,,,,
mip_profiled,1,5,0.005,0.1428571428571428,0.7142857142857143,3,1,0.3292834209278226,0.0007822760380804,0.0,ok,,,,,
mip_profiled,1,5,0.01,0.1428571428571428,0.7142857142857143,3,1,0.3278682203963399,0.0007625543512403,0.0,ok,,,,,
mip_profiled,1,5,0.02,0.1428571428571428,0.7142857142857143,3,1,0.3208916308358311,0.0007687797769904,0.0,ok,,,,,
mip_profiled,1,5,0.04,0.1428571428571428,0.7142857142857143,3,1,0.3114093863405287,0.0007696351967751,0.0,ok,,,,,
mip_profiled,1,5,0.08,0.2,0.4285714285714286,5,1,0.298550977371633,0.0007677157409489,0.0,ok,,,,,
mip_profiled,1,5,0.1,0.2,0.5714285714285714,4,1,0.2945965849794447,0.0007781321182847,0.0,ok,,,,,
mip_profiled,1,5,0.16,0.2,0.5714285714285714,4,2,0.2930574221536517,0.0007579764351248,0.0,ok,,,,,
mip_profiled,1,5,0.32,0.5,0.1428571428571429,8,4,0.2919312370941043,0.0007373779080808,0.0,ok,,,,,
gnies,1,5,0.005,0.8809523809523809,0.5714285714285714,40,2,26.240093709900975,0.0013055419549345,,ok,,,,,
gnies,1,5,0.01,0.8717948717948718,0.5714285714285714,37,2,24.44608661485836,0.0012734611518681,,ok,,,,,
gnies,1,5,0.03,0.8611111111111112,0.5714285714285714,34,6,13.327775187790394,0.0009831930510699,,ok,,,,,
gnies,1,5,0.1,0.8529411764705882,0.5714285714285714,32,2,19.701818011701107,0.0011865980923175,,ok,,,,,
gnies,1,5,0.3,0.8148148148148148,0.5714285714285714,25,6,9.020071303006262,0.0009331349283456,,ok,,,,,
gnies,1,5,1.0,0.6666666666666666,0.5714285714285714,13,7,2.0531209390610456,0.0010370411910116,,ok,,,,,
gnies,1,5,3.0,0.4444444444444444,0.7142857142857143,6,8,1.111781437881291,0.0007874020375311,,ok,,,,,
gnies,1,5,6.0,0.1428571428571428,1.0,1,8,1.105068069882691,0.000801102258265,,ok,,,,,
gnies,1,5,10.0,0.1428571428571428,1.0,1,8,0.9403945258818568,0.0008495948277413,,ok,,,,,
gnies,1,5,30.0,0.4,0.5714285714285714,4,8,0.6287206159904599,0.0008498989045619,,ok,,,,,
mip_profiled,2,5,0.001,0.4285714285714285,0.9411764705882352,13,0,2.5384593727067113,0.0014915261417627,0.0,ok,,,,,
mip_profiled,2,5,0.0025,0.3333333333333333,0.9411764705882352,9,0,2.3875468228943646,0.0014328439719974,0.0,ok,,,,,
mip_profiled,2,5,0.005,0.25,0.8823529411764706,7,0,1.8364723077975216,0.0013649621978402,0.0,ok,,,,,
mip_profiled,2,5,0.01,0.2105263157894736,0.8823529411764706,6,0,1.8114144089631736,0.0013509602285921,0.0,ok,,,,,
mip_profiled,2,5,0.02,0.1176470588235294,0.8823529411764706,4,0,1.7572564487345517,0.0013339780271053,0.0,ok,,,,,
mip_profiled,2,5,0.04,0.0588235294117647,0.9411764705882352,2,1,1.7152294437400997,0.0013256734237074,0.0,ok,,,,,
mip_profiled,2,5,0.08,0.0588235294117647,0.9411764705882352,2,2,1.6772533738985658,0.0013029598630964,0.0,ok,,,,,
mip_profiled,2,5,0.1,0.1176470588235294,0.8823529411764706,4,2,1.665499561931938,0.001308649778366,0.0,ok,,,,,
mip_profiled,2,5,0.16,0.2307692307692307,0.5882352941176471,10,4,1.66316351108253,0.0012922780588269,0.0,ok,,,,,
mip_profiled,2,5,0.32,0.1428571428571428,0.3529411764705882,12,10,1.6544463853351772,0.0012257187627255,0.0,ok,,,,,
mip_profiled,2,5,0.64,0.25,0.1764705882352941,15,12,1.6486533279530704,0.0011549540795385,0.0,ok,,,,,
gnies,2,5,3.0,0.7142857142857143,0.4705882352941176,31,15,33.58280073013157,0.0018124380148947,,ok,,,,,
gnies,2,5,5.0,0.5714285714285714,0.5294117647058824,21,16,21.27014979626983,0.0016707712784409,,ok,,,,,
gnies,2,5,7.0,0.3888888888888889,1.0,8,19,10.711160603910685,0.0028515099547803,,ok,,,,,
gnies,2,5,10.0,0.3888888888888889,1.0,8,19,10.194396666251125,0.002824573777616,,ok,,,,,
gnies,2,5,15.0,0.3529411764705882,1.0,7,19,9.797136790119112,0.0027784667909145,,ok,,,,,
gnies,2,5,20.0,0.3529411764705882,1.0,7,19,9.457021086011082,0.0030197142623364,,ok,,,,,
gnies,2,5,30.0,0.375,0.9411764705882352,8,19,8.38297050492838,0.0027151708491146,,ok,,,,,
gnies,2,5,50.0,0.6153846153846154,0.7647058823529411,13,19,7.114906966686249,0.0053831748664379,,ok,,,,,
gnies,2,5,75.0,0.6,0.5882352941176471,15,19,5.503555630799383,0.0037159342318773,,ok,,,,,
gnies,2,5,100.0,0.75,0.4705882352941176,15,19,4.676087382715195,0.002679840195924,,ok,,,,,
gnies,2,5,200.0,0.75,0.2352941176470588,17,19,2.8756755301728845,0.0013452768325805,,ok,,,,,
mip_profiled,3,5,0.001,0.6172839506172839,0.8571428571428572,55,5,1575.8858584710397,0.0046668811701238,9.885946137543948e-05,ok,,,,,
mip_profiled,3,5,0.0025,0.5753424657534246,0.8571428571428572,47,5,552.4890113710426,0.0045182090252637,3.616578325504519e-05,ok,,,,,
mip_profiled,3,5,0.005,0.4576271186440678,0.8857142857142857,31,5,563.0903730229475,0.0044733909890055,5.392597641597384e-05,ok,,,,,
mip_profiled,3,5,0.01,0.225,0.8857142857142857,13,5,194.890480002854,0.0042797932401299,5.950339781864953e-05,ok,,,,,
mip_profiled,3,5,0.02,0.0857142857142857,0.8857142857142857,7,2,101.1713223089464,0.0041754017584025,9.330591847103198e-10,ok,,,,,
mip_profiled,3,5,0.04,0.0285714285714285,0.9428571428571428,3,1,47.18374567013234,0.0041940934024751,0.0,ok,,,,,
mip_profiled,3,5,0.08,0.0,0.9428571428571428,2,3,35.64240983501077,0.0041139530949294,0.0,ok,,,,,
mip_profiled,3,5,0.1,0.0,0.9428571428571428,2,4,35.35895892418921,0.0038909292779862,0.0,ok,,,,,
mip_profiled,3,5,0.16,0.03125,0.8857142857142857,5,10,35.102462525013834,0.0041243778541684,0.0,ok,,,,,
mip_profiled,3,5,0.32,0.1578947368421052,0.4857142857142857,21,16,34.86688678059727,0.0038156169466674,0.0,ok,,,,,
mip_profiled,3,5,0.64,0.2,0.1142857142857143,33,26,34.33180140610784,0.0035921381786465,6.040251857852237e-05,ok,,,,,
gnies,3,5,10.0,0.5,0.7714285714285715,32,39,319.0230254079215,0.7979525900445879,,ok,,,,,
gnies,3,5,20.0,0.3235294117647059,0.9142857142857144,16,40,212.68944840179756,0.0759834158234298,,ok,,,,,
gnies,3,5,30.0,0.3235294117647059,0.9142857142857144,16,40,205.6123701338656,0.075829351786524,,ok,,,,,
gnies,3,5,40.0,0.303030303030303,0.9142857142857144,15,40,195.43830547388643,0.0747240437194705,,ok,,,,,
gnies,3,5,60.0,0.2903225806451613,0.8571428571428572,16,40,173.37157087307423,0.0343725569546222,,ok,,,,,
gnies,3,5,80.0,0.3703703703703703,0.7428571428571429,21,40,147.97155010001734,0.2811047350987792,,ok,,,,,
gnies,3,5,120.0,0.5263157894736842,0.5142857142857142,26,40,108.47965314239264,0.0444078310392797,,ok,,,,,
gnies,3,5,160.0,0.6428571428571429,0.3714285714285714,30,40,89.0385210821405,0.017049069982022,,ok,,,,,
gnies,3,5,240.0,0.75,0.1999999999999999,36,40,57.81466030329466,0.0047724568285048,,ok,,,,,
gnies,3,5,320.0,1.0,0.0857142857142857,36,40,31.11365051334724,0.0036702998913824,,ok,,,,,
mip_profiled,1,6,0.001,0.2222222222222222,0.8571428571428572,3,1,0.2503460883162915,0.0008499780669808,0.0,ok,,,,,
mip_profiled,1,6,0.0025,0.2222222222222222,0.8571428571428572,3,1,0.2073124749585986,0.0008126436732709,0.0,ok,,,,,
mip_profiled,1,6,0.005,0.2222222222222222,0.8571428571428572,3,1,0.206851408816874,0.0008134488016366,0.0,ok,,,,,
mip_profiled,1,6,0.01,0.2222222222222222,0.8571428571428572,3,1,0.2071298635564744,0.0007990808226168,0.0,ok,,,,,
mip_profiled,1,6,0.02,0.0,0.8571428571428572,1,1,0.2064895099028945,0.0007960898801684,0.0,ok,,,,,
mip_profiled,1,6,0.04,0.0,0.8571428571428572,1,1,0.202480643056333,0.0007854141294956,0.0,ok,,,,,
mip_profiled,1,6,0.08,0.4,0.4285714285714286,6,1,0.1996183106675744,0.0007854644209146,0.0,ok,,,,,
mip_profiled,1,6,0.1,0.4,0.4285714285714286,6,1,0.1984055903740227,0.0007857158780097,0.0,ok,,,,,
mip_profiled,1,6,0.16,0.4,0.4285714285714286,6,2,0.1964182090014219,0.0007661157287657,0.0,ok,,,,,
mip_profiled,1,6,0.32,0.6666666666666666,0.1428571428571429,8,3,0.1946601481176912,0.0007626581937074,0.0,ok,,,,,
gnies,1,6,0.005,0.9111111111111112,0.4285714285714286,45,2,31.450542300008237,0.001327771693468,,ok,,,,,
gnies,1,6,0.01,0.9090909090909092,0.4285714285714286,44,2,29.03019243478775,0.0013111135922372,,ok,,,,,
gnies,1,6,0.03,0.8918918918918919,0.4285714285714286,37,2,25.698931036051363,0.001253169029951,,ok,,,,,
gnies,1,6,0.1,0.8823529411764706,0.4285714285714286,34,2,20.83219560608268,0.001227986998856,,ok,,,,,
gnies,1,6,0.3,0.8333333333333334,0.4285714285714286,24,4,10.153721898794174,0.0009126788936555,,ok,,,,,
gnies,1,6,1.0,0.75,0.4285714285714286,16,4,5.31145435012877,0.0008687432855367,,ok,,,,,
gnies,1,6,3.0,0.6,0.5714285714285714,11,7,1.6301016532815993,0.0009434497915208,,ok,,,,,
gnies,1,6,6.0,0.1428571428571428,1.0,1,8,0.9962199991568924,0.0008524199947714,,ok,,,,,
gnies,1,6,10.0,0.1666666666666666,0.7142857142857143,3,8,0.8411790952086449,0.0007878150790929,,ok,,,,,
gnies,1,6,30.0,0.4,0.5714285714285714,4,8,0.6278250543400645,0.0008555022068321,,ok,,,,,
mip_profiled,2,6,0.001,0.4666666666666667,1.0,14,1,2.2965099518187344,0.0015737740322947,0.0,ok,,,,,
mip_profiled,2,6,0.0025,0.4230769230769231,0.9411764705882352,12,1,2.105402803979814,0.0017100549302995,0.0,ok,,,,,
mip_profiled,2,6,0.005,0.1578947368421052,0.9411764705882352,4,1,2.049636632669717,0.0014023669064044,0.0,ok,,,,,
mip_profiled,2,6,0.01,0.0588235294117647,0.9411764705882352,2,1,1.9787173210643232,0.001368710771203,0.0,ok,,,,,
mip_profiled,2,6,0.02,0.0588235294117647,0.9411764705882352,2,1,1.986541022080928,0.001367304008454,0.0,ok,,,,,
mip_profiled,2,6,0.04,0.0,1.0,0,1,1.9439781941473484,0.0013589491136372,0.0,ok,,,,,
mip_profiled,2,6,0.08,0.0,1.0,0,1,1.8927047308534384,0.0013544945977628,0.0,ok,,,,,
mip_profiled,2,6,0.1,0.0,1.0,0,1,1.8844161932356656,0.0013482379727065,0.0,ok,,,,,
mip_profiled,2,6,0.16,0.0,0.7647058823529411,4,2,1.8728336519561708,0.0013211602345108,3.3311576232825975e-05,ok,,,,,
mip_profiled,2,6,0.32,0.1,0.5882352941176471,8,7,1.865970968734473,0.0013390742242336,0.0,ok,,,,,
mip_profiled,2,6,0.64,0.25,0.1764705882352941,15,11,1.8668926563113928,0.0011748457327485,0.0,ok,,,,,
gnies,2,6,3.0,0.7142857142857143,0.4705882352941176,30,15,32.43585979286581,0.0017561400309205,,ok,,,,,
gnies,2,6,5.0,0.55,0.6470588235294117,19,18,15.068173985928295,0.0016461969353258,,ok,,,,,
gnies,2,6,7.0,0.3529411764705882,1.0,7,19,11.652189310640097,0.0028255581855773,,ok,,,,,
gnies,2,6,10.0,0.3529411764705882,1.0,7,19,11.217842532787472,0.0027883811853826,,ok,,,,,
gnies,2,6,15.0,0.3529411764705882,1.0,7,19,10.26743233995512,0.0030028289183974,,ok,,,,,
gnies,2,6,20.0,0.3529411764705882,1.0,7,19,9.676922363694755,0.00278015807271,,ok,,,,,
gnies,2,6,30.0,0.3529411764705882,1.0,7,19,9.408444251865149,0.0027888701297342,,ok,,,,,
gnies,2,6,50.0,0.3846153846153846,0.7647058823529411,10,19,7.093702815007418,0.002215411979705,,ok,,,,,
gnies,2,6,75.0,0.6,0.5882352941176471,15,19,5.665034420788288,0.003981162328273,,ok,,,,,
gnies,2,6,100.0,0.6,0.5882352941176471,15,19,5.568647709209472,0.0036716340109705,,ok,,,,,
gnies,2,6,200.0,0.75,0.2352941176470588,17,19,2.8947737268172204,0.0013648211024701,,ok,,,,,
mip_profiled,3,6,0.001,0.6097560975609756,0.8857142857142857,54,7,1131.6883729216645,0.0049756499938666,9.715549142069832e-05,ok,,,,,
mip_profiled,3,6,0.0025,0.5147058823529411,0.9142857142857144,38,7,176.6826497549191,0.0047418181784451,0.0,ok,,,,,
mip_profiled,3,6,0.005,0.4310344827586206,0.9142857142857144,28,7,51.159649685025215,0.0046390201896429,0.0,ok,,,,,
mip_profiled,3,6,0.01,0.131578947368421,0.9142857142857144,8,6,31.15995477279648,0.0041652736254036,6.161442752625612e-10,ok,,,,,
mip_profiled,3,6,0.02,0.0285714285714285,0.9428571428571428,3,5,24.788443775381893,0.0039460770785808,0.0,ok,,,,,
mip_profiled,3,6,0.04,0.0285714285714285,0.9428571428571428,3,3,19.990957096219063,0.0041106026619672,0.0,ok,,,,,
mip_profiled,3,6,0.08,0.0294117647058823,0.9142857142857144,4,7,18.314750839956105,0.0041711530648171,0.0,ok,,,,,
mip_profiled,3,6,0.1,0.0294117647058823,0.9142857142857144,4,8,18.19881782308221,0.0043424773029983,0.0,ok,,,,,
mip_profiled,3,6,0.16,0.032258064516129,0.8571428571428572,6,11,18.078191361855716,0.0039165369234979,0.0,ok,,,,,
mip_profiled,3,6,0.32,0.1666666666666666,0.4571428571428572,22,15,18.02845534356311,0.0040277182124555,0.0,ok,,,,,
mip_profiled,3,6,0.64,0.5,0.0571428571428571,36,27,18.041114785708487,0.0035664429888129,0.0,ok,,,,,
gnies,3,6,10.0,0.4473684210526316,0.8,28,39,334.29098787205294,0.1305253189057111,,ok,,,,,
gnies,3,6,20.0,0.3333333333333333,0.8857142857142857,17,40,236.2445864127949,0.0740606761537492,,ok,,,,,
gnies,3,6,30.0,0.3333333333333333,0.8857142857142857,17,40,206.1103050573729,0.076756783761084,,ok,,,,,
gnies,3,6,40.0,0.3333333333333333,0.8857142857142857,17,40,192.94276100909337,0.0770597830414772,,ok,,,,,
gnies,3,6,60.0,0.3125,0.8571428571428572,17,40,187.62469424819577,0.0370727819390594,,ok,,,,,
gnies,3,6,80.0,0.4166666666666667,0.6571428571428571,22,40,139.8524965532124,0.0363319367170333,,ok,,,,,
gnies,3,6,120.0,0.4705882352941176,0.4571428571428572,26,40,108.39674625173213,0.0159094077534973,,ok,,,,,
gnies,3,6,160.0,0.6923076923076923,0.3428571428571428,32,40,83.88098225928843,0.0207850658334791,,ok,,,,,
gnies,3,6,240.0,0.75,0.1999999999999999,36,40,58.835114834830165,0.0047986200079321,,ok,,,,,
gnies,3,6,320.0,1.0,0.0571428571428571,36,40,30.864866037853066,0.0036212829872965,,ok,,,,,
mip_profiled,1,7,0.001,0.2222222222222222,0.8571428571428572,3,1,0.2314009461551904,0.0006644362583756,0.0,ok,,,,,
mip_profiled,1,7,0.0025,0.2222222222222222,0.8571428571428572,3,1,0.230778750963509,0.0005818801000714,0.0,ok,,,,,
mip_profiled,1,7,0.005,0.125,0.8571428571428572,2,1,0.2098489571362733,0.0005719512701034,0.0,ok,,,,,
mip_profiled,1,7,0.01,0.125,0.8571428571428572,2,1,0.2071656282059848,0.0005802940577268,0.0,ok,,,,,
mip_profiled,1,7,0.02,0.125,0.8571428571428572,2,1,0.2098352368921041,0.0005374788306653,0.0,ok,,,,,
mip_profiled,1,7,0.04,0.1428571428571428,0.7142857142857143,3,1,0.1998025947250425,0.0005373526364564,1.1395005840123432e-05,ok,,,,,
mip_profiled,1,7,0.08,0.2,0.4285714285714286,5,2,0.1996646127663552,0.0005369931459426,0.0,ok,,,,,
mip_profiled,1,7,0.1,0.2,0.4285714285714286,5,2,0.1881746831350028,0.0006695189513266,0.0,ok,,,,,
mip_profiled,1,7,0.16,0.2,0.4285714285714286,5,3,0.1827083029784262,0.0005206950008869,0.0,ok,,,,,
mip_profiled,1,7,0.32,0.5,0.2857142857142857,7,2,0.1767194280400872,0.0005367882549762,0.0,ok,,,,,
gnies,1,7,0.005,0.9090909090909092,0.4285714285714286,44,2,23.40639785537496,0.0009191269055008,,ok,,,,,
gnies,1,7,0.01,0.9047619047619048,0.4285714285714286,42,2,22.01599020231515,0.0009070690721273,,ok,,,,,
gnies,1,7,0.03,0.8947368421052632,0.4285714285714286,38,2,18.56930725928396,0.0008705887012183,,ok,,,,,
gnies,1,7,0.1,0.8823529411764706,0.4285714285714286,34,2,13.29568224400282,0.0008382978849112,,ok,,,,,
gnies,1,7,0.3,0.8461538461538461,0.4285714285714286,26,2,9.092429065611212,0.0006581898778676,,ok,,,,,
gnies,1,7,1.0,0.7647058823529411,0.5714285714285714,16,5,4.655843855813146,0.0006849090568721,,ok,,,,,
gnies,1,7,3.0,0.6363636363636364,0.5714285714285714,10,7,1.2189365439116957,0.0006009601056575,,ok,,,,,
gnies,1,7,6.0,0.1428571428571428,0.8571428571428572,2,8,0.6914251269772649,0.0005636550486087,,ok,,,,,
gnies,1,7,10.0,0.1428571428571428,0.8571428571428572,2,8,0.6414284529164433,0.0005089617334306,,ok,,,,,
gnies,1,7,30.0,0.4,0.5714285714285714,4,8,0.448360979091376,0.0005481052212417,,ok,,,,,
mip_profiled,2,7,0.001,0.4615384615384615,0.8235294117647058,15,1,1.4441574178636074,0.00109020806849,0.0,ok,,,,,
mip_profiled,2,7,0.0025,0.391304347826087,0.8235294117647058,12,1,1.291724655777216,0.0010451548732817,0.0,ok,,,,,
mip_profiled,2,7,0.005,0.3636363636363636,0.8235294117647058,11,1,1.266227823216468,0.0010400819592177,0.0,ok,,,,,
mip_profiled,2,7,0.01,0.1176470588235294,0.8823529411764706,4,1,1.2424871399998665,0.0011668298393487,0.0,ok,,,,,
mip_profiled,2,7,0.02,0.1176470588235294,0.8823529411764706,4,1,1.239734499249607,0.0009992308914661,0.0,ok,,,,,
mip_profiled,2,7,0.04,0.1764705882352941,0.8235294117647058,6,1,1.1737124337814748,0.0009812889620661,0.0,ok,,,,,
mip_profiled,2,7,0.08,0.125,0.8235294117647058,5,1,1.1249897303059695,0.0009368993341922,0.0,ok,,,,,
mip_profiled,2,7,0.1,0.125,0.8235294117647058,5,1,1.124384853988886,0.0009511071257293,0.0,ok,,,,,
mip_profiled,2,7,0.16,0.1333333333333333,0.7647058823529411,6,2,1.1167781413532794,0.0009607309475541,0.0,ok,,,,,
mip_profiled,2,7,0.32,0.1428571428571428,0.3529411764705882,12,9,1.1019232883118093,0.0008959462866187,0.0,ok,,,,,
mip_profiled,2,7,0.64,0.3333333333333333,0.1176470588235294,16,11,1.103285113349557,0.0008148220367729,0.0,ok,,,,,
gnies,2,7,3.0,0.6538461538461539,0.5294117647058824,25,14,23.69444289524108,0.0009869318455457,,ok,,,,,
gnies,2,7,5.0,0.5714285714285714,0.5294117647058824,21,15,17.13531689811498,0.001168908085674,,ok,,,,,
gnies,2,7,7.0,0.3529411764705882,1.0,7,19,7.396218035835773,0.0019976091571152,,ok,,,,,
gnies,2,7,10.0,0.3529411764705882,1.0,7,19,7.16367412218824,0.0020199511200189,,ok,,,,,
gnies,2,7,15.0,0.3529411764705882,1.0,7,19,7.096354642417282,0.0019597792997956,,ok,,,,,
gnies,2,7,20.0,0.3529411764705882,1.0,7,19,6.449538591783494,0.0021724118851125,,ok,,,,,
gnies,2,7,30.0,0.375,0.9411764705882352,8,19,6.113356181886047,0.0020287968218326,,ok,,,,,
gnies,2,7,50.0,0.4285714285714285,0.8235294117647058,10,19,5.36352573800832,0.0018996377475559,,ok,,,,,
gnies,2,7,75.0,0.6,0.5882352941176471,15,19,3.902285937219858,0.0026480099186301,,ok,,,,,
gnies,2,7,100.0,0.7142857142857143,0.4117647058823529,15,19,2.9732268881052732,0.0013105059042572,,ok,,,,,
gnies,2,7,200.0,0.6666666666666666,0.1764705882352941,17,19,1.906849396880716,0.000871742144227,,ok,,,,,
mip_profiled,3,7,0.001,0.5294117647058824,0.8857142857142857,40,6,3711.555888046976,0.0032615130767226,0.0055550316430223,ok_with_gap,,,,,
mip_profiled,3,7,0.0025,0.4677419354838709,0.9142857142857144,32,5,3711.651432353072,0.0032171518541872,0.0048999253634696,ok_with_gap,,,,,
mip_profiled,3,7,0.005,0.375,0.9714285714285714,22,5,3712.239935072605,0.0031704511493444,0.0064655531297305,ok_with_gap,,,,,
mip_profiled,3,7,0.01,0.0789473684210526,0.9714285714285714,4,4,3710.572453846224,0.0030246251262724,0.0010860694406245,ok_with_gap,,,,,
mip_profiled,3,7,0.02,0.0,0.9714285714285714,1,3,681.6135386610404,0.0029563661664724,1.895762646427687e-09,ok,,,,,
mip_profiled,3,7,0.04,0.0285714285714285,0.9714285714285714,2,3,307.137032053899,0.0029843640513718,6.525570982653494e-09,ok,,,,,
mip_profiled,3,7,0.08,0.0588235294117647,0.9428571428571428,4,6,130.06906665628776,0.0033405609428882,3.827489874502244e-05,ok,,,,,
mip_profiled,3,7,0.1,0.0588235294117647,0.9428571428571428,4,6,128.38665675371885,0.0030640359036624,0.0,ok,,,,,
mip_profiled,3,7,0.16,0.064516129032258,0.8571428571428572,7,9,110.69842005195096,0.0028231511823832,0.0,ok,,,,,
mip_profiled,3,7,0.32,0.2222222222222222,0.4285714285714286,24,16,110.12636963231488,0.0028276238590478,0.0,ok,,,,,
mip_profiled,3,7,0.64,0.5,0.0571428571428571,36,30,110.24318965617567,0.0025417101569473,8.399649734157138e-05,ok,,,,,
gnies,3,7,10.0,0.3333333333333333,0.8857142857142857,19,38,262.9177264999598,0.0276124970987439,,ok,,,,,
gnies,3,7,20.0,0.2941176470588235,0.9714285714285714,15,40,155.0473902542144,0.2351341140456497,,ok,,,,,
gnies,3,7,30.0,0.3529411764705882,0.9142857142857144,18,40,145.4992735479027,0.1731807803735137,,ok,,,,,
gnies,3,7,40.0,0.3529411764705882,0.9142857142857144,18,40,144.3084654090926,0.2932648630812764,,ok,,,,,
gnies,3,7,60.0,0.3666666666666666,0.8285714285714285,20,40,121.61837873701006,0.1564271617680788,,ok,,,,,
gnies,3,7,80.0,0.44,0.6857142857142857,23,40,103.61112933699042,0.0809284700080752,,ok,,,,,
gnies,3,7,120.0,0.5882352941176471,0.4571428571428572,28,40,76.79416435118765,0.0296087432652711,,ok,,,,,
gnies,3,7,160.0,0.6923076923076923,0.3428571428571428,32,40,59.959033065941185,0.0147578357718884,,ok,,,,,
gnies,3,7,240.0,0.7142857142857143,0.1714285714285713,36,40,35.793811143841594,0.0029558087699115,,ok,,,,,
gnies,3,7,320.0,1.0,0.0571428571428571,36,40,17.7304973998107,0.0024337163195014,,ok,,,,,
mip_profiled,1,8,0.001,0.6,0.4285714285714286,10,1,0.3626449299044907,0.0009189639240503,0.0,ok,,,,,
